,Type,Script
1091,0,rushes int foyer castle night runs staircase towards door stops seeing chapeau bows silently sadly choking back tears gone chapeau looks landing sees standing watching heartbroken b int lair west wing
1092,0, castle b unclasps beautiful coat lets fall ground enters eager news well master may doubts everything moving like clockwork true love really win day let go lumire enter behind followed lumire master 
1093,0,could answer loves lumire human angry love late might still come back set free sorry could turns away unable face contd go time almost past staff retreats evermore begins pulls dark cape contd one mas
1094,0,ter fate never needed anybody life learned truth late intext turrets castle night steps onto balcony lair pov see mounting philippe castle grounds never shake away pain close eyes still let steal mela
1095,0,ncholy heart bear sets begins climb castle turrets contd know never leave even runs away still torment calm hurt move come may climbs higher higher keep sight gets away contd wasting lonely tower wait
1096,0,ing open door fool walk right evermore climbs riding reaches highest turret castle contd rage trials love curse fading light though already flown far beyond reach never sight know never leave even fad
1097,0,es view still torment part everything wasting lonely tower waiting open door fool walk right long long nights begin think might waiting evermore stands edge turret finally disappears castle gates ext 
1098,0,village villeneuve square night horsedrawn asylum wagon thunders square surrounded taunting eerie driver monsieur darque steps stanley throw cage wheels approach wagon like th century rubberneckers le
1099,0,ans wagon gathering crowd loud enough mask private plea ever seen inside mad house would last week give daughter hand set free never clenches jaw locks door clank take away wagon begins move rubbernec
1100,0,kers watch wagon silenced loud os stop voice cuts crowd turn gape dazzling evening gown crowd parts dismounts philippe moves wagon whisper passes come look dress stares slackjawed unable believe eyes 
1101,0,linger jealous village puzzled confused foultempered bewildered shadows agathe fearlessly strides right front wagon horses jump startled runs locked door thought id lost sees father injured floor wago
1102,0,n open door hurt monsieur darque climbs calm monsieur darque afraid ca miss take good care father crazy tell know loyal family father making unbelievable claims true raving castle come castle admire d
1103,0,evotion father youd say anything free word hardly proof pulls magic mirror sash want proof show mirror sits slumped turret wall gasp face registers shock contd proof sorcery snatches mirror holds cont
1104,0,d look look fangs claws recoil fright afraid gentle kind monster put spell know better id say even cared monster appeals everyone would never hurt anyone heard effects dark magic never seen eyes threa
1105,0,t existence raucous cries rise holds mirror contd thugs ca running warn lock stanley strongarm wagon father see due respect want next fetch horse hops onto back wagon addresses crowd mob song begins m
1106,0,ove frightened contd creature curse us stop well say kill safe dead come stalking us night set sacrifice children monstrous appetite wreak havoc village let wander free time take action boys time foll
1107,0,ow grabs torch villager tosses barrel pitch flames rise sky contd mist wood darkness shadows nightmare one exciting ride lights torch clasps shoulder monsieur darque watches helplessly asylum wagon ho
1108,0,rses commandeered mob contd say prayer drawbridge castle something truly terrible inside got fangs razor sharp ones massive paws killer claws feast hear roar see foam coming home til dead good dead ki
1109,0,ll seize shovels pitchforks axes light torches pitch others wrench boar head pike staff outside country inn tries calm frenzy force mob pushes back mob light torch mount horse screw courage sticking p
1110,0,lace mob counting lead way ext woods night crash woods full gallop call war call threat bet follow times like say doubts growing running wild question fear wrong monster released mob sally forth tally
1111,0, ho grab sword grab bow praise lord go holds mirror show castle mirror sees hidden path castle int foyer castle night head rests lumire shoulder nuzzles lumire least finally learned love lot good us l
1112,0,ove return first time real hope would angle hears distant sound rumble marching boots puzzled hops window embrasure hear mama coming back staff froufrou jump excited move window see torches distance l
1113,0,umire could look glass distorted frost mob moves garden lumire warms windowpane flame see clearly lumire contd sacrebleu invaders ruffians well go much true love man barricades hold fast hop embrasure
1114,0, int foyer castle night lumire chapeau stand front door forming sad barricade castle staff hearts ablaze banners high go marching battle unafraid although danger increased move aside crabwalks ballroo
